Ratio.H.M.TotProt.R1.LOG2	Ratio.H.M.TotProt.R2.LOG2	Ratio.H.M.TotProt.R3.LOG2	T-test Significant 	Median_Log2.H.E.	p.value	t.statistic	-Log T-test p-value 	T-test q-value 	T-test Difference 	Protein.ID	Protein.Names	Gene.Name
-0.360199987888336	-0.432200014591217	-0.658699989318848		-0.432200014591217	0.0328749908180702	-5.37834691586685	1.48313435980953	0.0636005585767064	-0.483699997266134	P25445-6	Isoform 6 of Tumor necrosis factor receptor superfamily member 6	FAS
-0.599300026893616	-0.264899998903275	-0.432099997997284		-0.432100012898445	0.0464589159123914	-4.47619087108983	1.33293091916862	0.0811129589372336	-0.432100007931391	Q92968	Peroxisomal membrane protein PEX13	PEX13
-0.296999990940094	-0.43189999461174	-0.768199980258942		-0.43189999461174	0.0705783262159053	-3.56187389781203	1.15132864634362	0.111923931537153	-0.499033321936925	Q8TF74	WAS/WASL-interacting protein family member 2	WIPF2
-0.431600004434586	-0.443300008773804	-0.358900010585785	+	-0.431600004434586	0.00409539198226244	-15.5781223839885	2.38770452429312	0.019928052810673	-0.411266674598058	Q6XYC5	LP6054	TRABD
-0.431300014257431	-0.499599993228912	-0.363000005483627	+	-0.43129999935627	0.00825575811929414	-10.9375341026012	2.08324304968284	0.0284394610590797	-0.431300004323324	Q9H8W4	Pleckstrin homology domain-containing family F member 2	PLEKHF2
-0.501200020313263	-0.335500001907349	-0.430999994277954	+	-0.430999994277954	0.0126683765136669	-8.79999432961511	1.8972790375501	0.035475577275915	-0.422566672166189	Q86WR0	Coiled-coil domain-containing protein 25	CCDC25
-0.44080001115799	-0.404100000858307	-0.430299997329712	+	-0.430299997329712	0.000658452047964332	-38.9514267117347	3.18147584722125	0.0100776085880645	-0.425066669782003	Q567R6	Single-stranded DNA binding protein 1	SSBP1
-0.430200010538101	-0.39300000667572	-0.514900028705597	+	-0.430200010538101	0.00647589187865735	-12.3661032150478	2.18870041087741	0.0249746771110031	-0.446033348639806	Q6P2H3-2	Isoform 2 of Centrosomal protein of 85 kDa	CEP85
-0.307500004768372	-0.450899988412857	-0.429899990558624	+	-0.429899990558624	0.0125040174446752	-8.85874947643049	1.90295042909313	0.0352273336815002	-0.396099994579951	Q96BP3	Peptidylprolyl isomerase domain and WD repeat-containing protein 1	PPWD1
-0.429300010204315	-0.390500009059906	-0.493600010871887	+	-0.429300010204315	0.00468265767650522	-14.5621122836477	2.32950758996526	0.0211940978296201	-0.437800010045369	A0A1S5UZH8	SLIT-ROBO Rho GTPase-activating protein 2	SRGAP2
-0.429199993610382	-0.26129999756813	-0.490599989891052		-0.429199993610382	0.0289895782064616	-5.74478104102077	1.53775810351595	0.0584703115986386	-0.393699993689855	O94903	Pyridoxal phosphate homeostasis protein	PROSC
-0.115800000727177	-0.428999990224838	-0.575699985027313		-0.428999990224838	0.110446242229552	-2.75379811481894	0.956849055832856	0.159438396001242	-0.373499991993109	Q8NEY1-2	Isoform 2 of Neuron navigator 1	NAV1
-0.357499986886978	-0.428900003433228	-0.4375	+	-0.428900003433228	0.00384039869509668	-16.0900774758477	2.41562368655194	0.0193494103542608	-0.407966663440069	Q13206	Probable ATP-dependent RNA helicase DDX10	DDX10
-0.363599985837936	-0.452699989080429	-0.428400009870529	+	-0.428400009870529	0.00408269096011261	-15.6024842363831	2.38905349282463	0.019919758679633	-0.414899994929632	Q9BYN8	28S ribosomal protein S26, mitochondrial	MRPS26
-0.427500009536743	-0.44650000333786	-0.368600010871887	+	-0.427500009536743	0.00319006736233664	-17.6627801632061	2.49620014616755	0.0180641093226702	-0.414200007915497	Q4KMR3	MYO1E variant protein	MYO1E
-0.490500003099442	-0.42739999294281	-0.387800008058548	+	-0.42739999294281	0.00468778337503844	-14.5540926237016	2.32903246551843	0.0211985539718088	-0.435233334700267	Q6FGX3	RAB6A protein	RAB6A
-0.426999986171722	-0.594900012016296	-0.333299994468689		-0.426999986171722	0.0275171690107193	-5.90321293590925	1.5603962487198	0.0562465477350195	-0.451733330885569	A0A024RBX6	Pirin (Iron-binding nuclear protein), isoform CRA_a	PIR
-0.235599994659424	-0.426750004291534	-0.617900013923645		-0.426750004291535	0.0608382965144113	-3.86687236367791	1.2158229552163	0.0994987985785784	-0.426750004291534	B4DGU8	cDNA FLJ60110, highly similar to Homo sapiens leucine-rich repeats and IQ motif containing 2 (LRRIQ2), mRNA	NA
-0.953800022602081	-0.116899996995926	-0.426099985837936		-0.426099985837936	0.177890594626775	-2.04211829579747	0.749847017118937	0.232955217611928	-0.498933335145315	L0R4W3	Alternative protein CHTF8	CHTF8
-0.425999999046326	-0.43639999628067	-0.178900003433228		-0.425999999046326	0.0540585715874184	-4.12460229419779	1.26713543423829	0.0909384909054413	-0.347099999586741	F5H8H2	Mevalonate kinase	MVK
-0.425900012254715	-0.375400006771088	-0.47639998793602	+	-0.425899997353554	0.00465378310644259	-14.6075360777579	2.33219387131704	0.0211679560015375	-0.425900002320607	Q68CZ6-2	Isoform 2 of HAUS augmin-like complex subunit 3	HAUS3
-0.566500008106232	-0.377700001001358	-0.425599992275238	+	-0.425599992275238	0.0150534117911599	-8.05815829468767	1.82236505793413	0.0390169189665463	-0.456600000460943	E7EW69	Septin-10	sep.10
-0.425500005483627	-0.535000026226044	-0.367300003767014	+	-0.425500005483627	0.0121130806522641	-9.00324545295022	1.91674539111522	0.0345827439257857	-0.442600011825562	Q7L273	BTB/POZ domain-containing protein KCTD9	KCTD9
-0.376599997282028	-0.42519998550415	-0.473800003528595	+	-0.425200000405311	0.00432652495345002	-15.1536616615458	2.36386077705528	0.0205064164008527	-0.425199995438258	P58335-2	Isoform 2 of Anthrax toxin receptor 2	ANTXR2
-0.597800016403198	-0.424899995326996	-0.314900010824203		-0.424899995326996	0.0324506500390744	-5.4151888372406	1.48877659916357	0.0632385325956979	-0.445866674184799	Q9H4L4	Sentrin-specific protease 3	SENP3
-0.415399998426437	-0.578499972820282	-0.424400001764297	+	-0.424400001764297	0.0123039426960942	-8.93184504260115	1.90995570020427	0.0348879780107175	-0.472766657670339	D3DTC2	Acyltransferase like 2, isoform CRA_a	AYTL2
-0.42399999499321	-0.421200007200241	-0.507099986076355	+	-0.42399999499321	0.00388497368269883	-15.99696765627	2.4106119188249	0.0194400589261471	-0.450766662756602	A0A0S2Z5Q3	Sulfatase modifying factor 2 isoform 2	SUMF2
-0.423700004816055	-0.440400004386902	-0.407000005245209	+	-0.423700004816056	0.000517437077704892	-43.9443086447569	3.28614245450296	0.00913365655438354	-0.423700004816055	O95219	Sorting nexin-4	SNX4
-0.421900004148483	-0.541800022125244	-0.301999986171722		-0.421900004148483	0.0258808753967222	-6.09468001114334	1.58702103814716	0.0539870420355065	-0.421900004148483	A0A024R106	Zinc finger CCHC-type and RNA binding motif 1, isoform CRA_a	ZCRB1
-0.410199999809265	-0.421600013971329	-0.580999970436096	+	-0.421600013971329	0.0134296578818786	-8.54198108069749	1.87193505076432	0.0365672439879398	-0.47093332807223	A0A024R499	Insulin receptor substrate 1, isoform CRA_a	IRS1
-0.419999986886978	-0.422100007534027	-0.421050012111664	+	-0.421049997210503	2.07298994338404E-06	-694.545540511827	5.68340281499451	0.000816279636194443	-0.421050002177556	V9HWE8	Epididymis secretory sperm binding protein Li 47e	HEL-S-47e
-0.420700013637543	-0.285100013017654	-0.790000021457672		-0.420700013637543	0.0806361722787234	-3.30490366997407	1.09347009843745	0.123882522067769	-0.498600016037623	B3KUF6	cDNA FLJ39748 fis, clone SMINT2017436, highly similar to Homo sapiens haloacid dehalogenase-like hydrolase domain containing 3 (HDHD3), mRNA	NA
-0.420500010251999	-0.562399983406067	-0.391299992799759	+	-0.420500010251999	0.0130483875472764	-8.66839693068461	1.8844431528918	0.0359702487002411	-0.458066662152608	D6RDV0	Tumor suppressor candidate 3	TUSC3
-0.419849991798401	-0.383599996566772	-0.456099987030029	+	-0.419849991798401	0.00247566155442806	-20.060734151979	2.60630872762186	0.0161353638489572	-0.419849991798401	Q53FV1	ORM1-like protein 2	ORMDL2
-0.443599998950958	-0.418900012969971	-0.366400003433228	+	-0.418900012969971	0.00307351168875243	-17.9961522936271	2.51236513089403	0.0178584634899373	-0.409633338451386	P48163	NADP-dependent malic enzyme	ME1
-0.418599992990494	-0.294900000095367	-0.517199993133545		-0.418599992990494	0.0237038324898316	-6.37912751276217	1.62518143058936	0.0510260380635307	-0.410233328739802	O43156	TELO2-interacting protein 1 homolog	TTI1
-0.295300006866455	-0.470800012350082	-0.41839998960495	+	-0.41839998960495	0.0169159204623857	-7.59079529327686	1.77170436554638	0.0419741138375737	-0.394833336273829	Q9HD26-2	Isoform 2 of Golgi-associated PDZ and coiled-coil motif-containing protein	GOPC
-0.418300002813339	-0.551400005817413	-0.324699997901917	+	-0.418300002813339	0.0224582118244219	-6.55994061676288	1.64862482624572	0.0494457979434629	-0.431466668844223	Q8N995	3-hydroxy-3-methylglutaryl coenzyme A synthase	NA
-0.417950004339218	-0.406899988651276	-0.428999990224838	+	-0.417949989438057	0.000232917957416187	-65.5122683426049	3.63279703742974	0.00685233905565844	-0.417949994405111	Q9Y5J1	U3 small nucleolar RNA-associated protein 18 homolog	UTP18
-0.416900008916855	-0.384600013494492	-0.449200004339218	+	-0.416900008916855	0.00199488924757284	-22.3557925528364	2.70008121050556	0.0149342462196167	-0.416900008916855	Q9BUB7	Transmembrane protein 70, mitochondrial	TMEM70
-0.51010000705719	-0.323500007390976	-0.416800022125244	+	-0.416800007224083	0.0162955453343189	-7.73760761413225	1.78793111128661	0.0409402377592694	-0.416800012191137	Q7Z6J9	tRNA-splicing endonuclease subunit Sen54	TSEN54
-0.418500006198883	-0.416599988937378	-0.34850001335144	+	-0.416599988937378	0.0033880694069406	-17.13634114913	2.47004770143158	0.0182234183973126	-0.394533336162567	B3KT25	cDNA FLJ37504 fis, clone BRAWH2017103, highly similar to ATPase WRNIP1	NA
-0.213100001215935	-0.415800005197525	-0.52920001745224		-0.415800005197525	0.0528549219272548	-4.17531870576301	1.27691456451768	0.0894723363870455	-0.386033341288567	A0A024QZS1	Molybdopterin synthase catalytic subunit	MOCS2
-0.35359999537468	-0.415300011634827	-0.550300002098084	+	-0.415300011634827	0.0170025093925327	-7.57094014947876	1.76948697656879	0.0421073273247877	-0.439733336369197	Q9Y547	Intraflagellar transport protein 25 homolog	HSPB11
-0.275099992752075	-0.41499999165535	-0.52209997177124		-0.41499999165535	0.0299233934713102	-5.65033309493045	1.52398915672561	0.0597184604981364	-0.404066652059555	B0I1S0	DYNC2H1 variant protein	NA
-0.414600014686584	-0.566799998283386	-0.346300005912781	+	-0.414600014686584	0.0210036402526689	-6.79088367945753	1.67770542885538	0.0473645966754415	-0.442566672960917	B0YJ76	Dihydrofolate reductase	DYR
-0.183799996972084	-0.421000003814697	-0.414600014686584		-0.414600014686584	0.0488874694971062	-4.35518856421136	1.31080244212402	0.0844030206719047	-0.339800005157789	G5E9Z2	Cisplatin resistance related protein CRR9p, isoform CRA_c	CLPTM1L
-0.304199993610382	-0.414099991321564	-0.555899977684021		-0.414099991321564	0.0281840387453302	-5.82994185104876	1.54999677279427	0.0571608931600993	-0.424733320871989	B2R6J3	cDNA, FLJ92974, highly similar to Homo sapiens methylmalonic aciduria (cobalamin deficiency) type B(MMAB), mRNA	NA
-0.414000004529953	-0.398299992084503	-0.459899991750717	+	-0.414000004529953	0.00189386071767941	-22.946076102628	2.72265196396434	0.0145629311539054	-0.424066662788391	O60716-5	Isoform 1A of Catenin delta-1	CTNND1
-0.413599997758865	-0.337399989366531	-0.489800006151199	+	-0.413599997758865	0.0111258315764296	-9.4012615647008	1.95366751915156	0.0330546324919653	-0.413599997758865	Q6P087-2	Isoform 2 of Mitochondrial mRNA pseudouridine synthase RPUSD3	RPUSD3
-0.413599997758865	-0.476500004529953	-0.104999996721745		-0.413599997758865	0.101808472410021	-2.88949519178738	0.992216078928327	0.149426020852946	-0.331699999670188	V9HWF3	Epididymis luminal protein 74	HEL74
-0.374799996614456	-0.417199999094009	-0.413500010967255	+	-0.413500010967255	0.00113660601317049	-29.6363396481317	2.94439005066699	0.0119817064363134	-0.401833335558573	B4E0G1	cDNA FLJ56279, highly similar to Casein kinase I isoform delta (EC 2.7.11.1)	NA
-0.413300007581711	-0.435000002384186	-0.294800013303757	+	-0.413300007581711	0.0128238657410756	-8.74544640486608	1.89198103745802	0.0357545581310229	-0.381033341089884	Q6P3X3	Tetratricopeptide repeat protein 27	TTC27
-0.302799999713898	-0.42960000038147	-0.412499994039536	+	-0.412499994039536	0.0106619474085827	-9.6069857908759	1.97216346437905	0.032467881462973	-0.381633331378301	F5H5U2	RNA helicase	DDX55
-0.489499986171722	-0.354699999094009	-0.412499994039536	+	-0.412499994039536	0.00857609906554638	-10.7287130603125	2.06671021108357	0.0290009902015573	-0.418899993101756	Q92878	DNA repair protein RAD50	RAD50
-0.44990000128746	-0.412499994039536	-0.375099986791611	+	-0.412499994039536	0.00272893785222744	-19.1034975758724	2.56400635467316	0.0168460063979569	-0.412499994039536	Q7Z4Y4	GTP:AMP phosphotransferase AK3, mitochondrial	AK3
-0.456299990415573	-0.411749988794327	-0.36719998717308	+	-0.411749988794327	0.00387948438741141	-16.0083473547522	2.41122599157239	0.0194315856936145	-0.411749988794327	B2RUU3	Dedicator of cytokinesis 1	DOCK1
-0.389800012111664	-0.433600008487701	-0.411700010299683	+	-0.411700010299683	0.000941870590017947	-32.5609769093866	3.0260087637697	0.0112339392876697	-0.411700010299683	Q9UNF3	DNA polymerase epsilon catalytic subunit protein isoform c	POLE1
-0.411500006914139	-0.326499998569489	-0.496499985456467	+	-0.411499992012978	0.0139261275412285	-8.38516409950689	1.85616964196043	0.0372844378652436	-0.411499996980031	Q02338	D-beta-hydroxybutyrate dehydrogenase, mitochondrial	BDH1
-0.492300003767014	-0.329600006341934	-0.410950005054474	+	-0.410950005054474	0.0128117022691945	-8.74967792734968	1.89239316244882	0.0357526318104447	-0.410950005054474	O43768-2	Isoform 2 of Alpha-endosulfine	ENSA
-0.417499989271164	-0.41075000166893	-0.404000014066696	+	-0.41075000166893	9.00058859620988E-05	-105.398693156729	4.04572908881321	0.00490149074723348	-0.41075000166893	Q9BW60-2	Isoform 2 of Elongation of very long chain fatty acids protein 1	ELOVL1
-0.479999989271164	-0.338899999856949	-0.409449994564056	+	-0.409449994564057	0.00975173517569211	-10.0522784826276	2.0109181014576	0.0308333121281365	-0.409449994564056	A0A024R9M3	Leucine rich repeat containing 57, isoform CRA_c	LRRC57
-0.409449994564056	-0.513300001621246	-0.305599987506866	+	-0.409449994564056	0.0207772644725696	-6.82896625469844	1.68241163207647	0.0470822562350308	-0.409449994564056	X5D2J9	General transcription factor IIi isoform D (Fragment)	GTF2I
-0.434799998998642	-0.303099989891052	-0.408399999141693	+	-0.408399999141693	0.0109034661176208	-9.49824698195545	1.9624354220438	0.0327744233737093	-0.382099996010462	Q7LBC6	Lysine-specific demethylase 3B	KDM3B
-0.406699985265732	-0.326499998569489	-0.429100006818771	+	-0.406699985265732	0.00640039232874828	-12.4395348580121	2.193793404033	0.0248190043234278	-0.387433330217997	E7EVH9	Pseudouridine-5-phosphatase (Fragment)	PUDP
-0.530700027942657	-0.389999985694885	-0.406399995088577	+	-0.406399995088577	0.00993293906201364	-9.95879674160236	2.00292222916164	0.0311369963421497	-0.442366669575373	Q16698-2	Isoform 2 of 2,4-dienoyl-CoA reductase, mitochondrial	DECR1
-0.486299991607666	-0.318699985742569	-0.405800014734268	+	-0.405800014734268	0.0140748556208667	-8.33979794896493	1.85155605142394	0.037545172445651	-0.403599997361501	G1UI16	SCC-112 protein, isoform CRA_b	PDS5A
-0.405599981546402	-0.417400002479553	-0.393799990415573	+	-0.405599996447563	0.000282009394405965	-59.5355459558574	3.54973641342137	0.00748854760666761	-0.405599991480509	Q9H4H8-2	Isoform 2 of Protein FAM83D	FAM83D
-0.386999994516373	-0.461699992418289	-0.405400007963181	+	-0.405400007963181	0.00287682159422475	-18.6039394976724	2.54108707000108	0.0173221950089256	-0.418033331632614	A0A024R040	Succinyl-CoA:3-ketoacid-coenzyme A transferase	OXCT1
-0.404500007629395	-0.185599997639656	-0.418599992990494		-0.404500007629395	0.0468173285186416	-4.45775700095251	1.3295933716446	0.0815995589514372	-0.336233332753181	B4E2D6	cDNA FLJ61066, highly similar to Segment polarity protein dishevelled homolog DVL-2	NA
-0.152999997138977	-0.655900001525879	-0.404449999332428		-0.404449999332428	0.108308237144295	-2.78595323863238	0.965338512861916	0.157248992706588	-0.404449999332428	B4DGL8	ATP-binding cassette sub-family B member 7, mitochondrial (Fragment)	ABCB7
-0.403899997472763	-0.419600009918213	-0.239099994301796		-0.403899997472763	0.0255494800128534	-6.13565072616541	1.5926179342729	0.0534263840625687	-0.354200000564257	Q9NVR2	Integrator complex subunit 10	INTS10
-0.362800002098084	-0.423700004816055	-0.403600007295609	+	-0.403600007295609	0.00203335820426085	-22.1426685852495	2.69178610762387	0.0150415616294796	-0.396700004736582	A0A140VKA6	Testis secretory sperm-binding protein Li 233m	NA
-0.403400003910065	-0.441399991512299	-0.365399986505508	+	-0.403399989008904	0.00294477812304186	-18.387085018579	2.53094743260261	0.0175356291498592	-0.403399993975957	Q8N8J7	Uncharacterized protein FAM241A	FAM241A
-0.0258000008761883	-0.403200000524521	-0.407099992036819		-0.403200000524521	0.158368661709401	-2.20394587253456	0.80033075466946	0.213114925514619	-0.27869999781251	H0YAN8	Rho guanine nucleotide exchange factor 10 (Fragment)	ARHGEF10
-0.402249991893768	-0.378699988126755	-0.425799995660782	+	-0.402249991893769	0.00114057829834619	-29.5845992296641	2.94287489594418	0.0119817064363134	-0.402249991893768	Q658Y4	Protein FAM91A1	FAM91A1
-0.42509999871254	-0.399300009012222	-0.401899993419647	+	-0.401899993419647	0.000402280804901718	-49.8430124638229	3.39547068958674	0.00841766782648115	-0.408766667048136	Q9Y2R5	28S ribosomal protein S17, mitochondrial	MRPS17
-0.652700006961823	-0.401349991559982	-0.150000005960464		-0.401350006461143	0.109648011641481	-2.76569962770666	0.959999230429768	0.158690467404017	-0.40135000149409	Q53XR2	Stem-loop (Histone) binding protein	SLBP
-0.44539999961853	-0.401300013065338	-0.357199996709824	+	-0.401299998164177	0.00400133487404276	-15.7612690017053	2.39779511143569	0.0197177967121122	-0.401300003131231	B7ZBC9	Katanin p60 ATPase-containing subunit A1 (Fragment)	KATNA1
-0.400999993085861	-0.278400003910065	-0.490700006484985		-0.400999993085861	0.0239951780891449	-6.33885725990835	1.61987602244289	0.0513938563338615	-0.390033334493637	Q5EBL8	PDZ domain-containing protein 11	PDZD11
